Date,Confirmation Code,Start Date,Nights,Listing,Gross Earnings
2/19/20,HMC4AAR2C2,2/17/20,7,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",813.75
2/19/20,HMC4AAR2C2,2/17/20,7,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",2441.25
2/12/20,HM3ETZQPTP,2/10/20,7,"Spacious 3 Bedr Apt, ideal location",1572
2/12/20,HM3ETZQPTP,2/10/20,7,"Spacious 3 Bedr Apt, ideal location",393
2/5/20,HMYS9JHBXW,2/3/20,4,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1710
2/5/20,HMYS9JHBXW,2/3/20,4,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",570
2/3/20,HM4B8M4PHY,2/1/20,21,Classy and Large Atherton Home near Stanford,6803.59
1/30/20,HMWZFBY5X9,1/28/20,11,"Spacious 3 Bedr Apt, ideal location",597
1/27/20,HMTT2K4QXN,1/25/20,15,"Luxury 3 BR Home, Stunning Garden + Prime location",3756
1/27/20,HMTT2K4QXN,1/25/20,15,"Luxury 3 BR Home, Stunning Garden + Prime location",939
1/23/20,HM3925BX5Z,1/21/20,7,"Huge Woodside Home! Big Kitchen, BBQ, Pool",534.58
1/23/20,HM3925BX5Z,1/21/20,7,"Huge Woodside Home! Big Kitchen, BBQ, Pool",2138.32
1/15/20,HM29HCFFJ4,1/12/20,6,Classy and Large Atherton Home near Stanford,607.6
1/15/20,HMJZ3BDJND,1/13/20,4,"Spacious 3 Bedr Apt, ideal location",276
1/15/20,HM29HCFFJ4,1/12/20,6,Classy and Large Atherton Home near Stanford,2430.4
1/15/20,HMJZ3BDJND,1/13/20,4,"Spacious 3 Bedr Apt, ideal location",1104
1/14/20,HMR2WFSKHW,1/12/20,6,"Luxury 3 BR Home, Stunning Garden + Prime location",339
1/13/20,HMNQ3XK3JE,1/11/20,5,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1935
1/13/20,HMNQ3XK3JE,1/11/20,5,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",645
1/6/20,HMXJ9M9BTK,1/4/20,16,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1146.04
1/6/20,HMXJ9M9BTK,1/4/20,16,"Huge Woodside Home! Big Kitchen, BBQ, Pool",4584.16
1/6/20,HMACBZF2WE,1/4/20,28,Classy and Large Atherton Home near Stanford,100
1/1/20,HMAPDPJRRN,11/30/19,43,"Luxury 3 BR Home, Stunning Garden + Prime location",110
12/30/19,HMANMXMQBY,12/28/19,5,"Spacious 3 Bedr Apt, ideal location",1202.4
12/30/19,HMANMXMQBY,12/28/19,5,"Spacious 3 Bedr Apt, ideal location",300.6
12/30/19,HMZQYSNKCR,12/28/19,5,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1816
12/30/19,HMZQYSNKCR,12/28/19,5,"Huge Woodside Home! Big Kitchen, BBQ, Pool",454
12/24/19,HMAP4RPJZ5,12/23/19,4,"Spacious 3 Bedr Apt, ideal location",874.4
12/24/19,HMAP4RPJZ5,12/23/19,4,"Spacious 3 Bedr Apt, ideal location",218.6
12/16/19,HMAM554CDY,12/14/19,3,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1335
12/16/19,HMAM554CDY,12/14/19,3,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",445
12/15/19,HMAKM9T4XE,12/9/19,11,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1032.01
12/15/19,HMAKM9T4XE,12/9/19,11,"Huge Woodside Home! Big Kitchen, BBQ, Pool",258
12/12/19,HMAFREBYYY,12/10/19,10,Classy and Large Atherton Home near Stanford,1105
12/12/19,HMAFREBYYY,12/10/19,10,Classy and Large Atherton Home near Stanford,4420
12/11/19,HMAKM9T4XE,12/9/19,11,"Huge Woodside Home! Big Kitchen, BBQ, Pool",2042
12/11/19,HMAABHNNJP,12/9/19,7,"Spacious 3 Bedr Apt, ideal location",1215
12/11/19,HMAKM9T4XE,12/9/19,11,"Huge Woodside Home! Big Kitchen, BBQ, Pool",510.49
12/10/19,HMADHY2ACH,12/8/19,2,"Retro Suite, 2 sleeping areas- near Stanford",160
12/9/19,HMARNYYHQH,12/7/19,7,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",857.49
12/3/19,HMAQ3PJP2K,12/1/19,4,"Retro Suite, 2 sleeping areas- near Stanford",560
12/3/19,HMAQ3PJP2K,12/1/19,4,"Retro Suite, 2 sleeping areas- near Stanford",140
12/2/19,HMAPDPJRRN,11/30/19,43,"Luxury 3 BR Home, Stunning Garden + Prime location",1419
11/29/19,HMAK4T5J59,11/27/19,4,"Huge Woodside Home! Big Kitchen, BBQ, Pool",375
11/29/19,HMARBH835P,11/27/19,7,"Spacious 3 Bedr Apt, ideal location",368.5
11/29/19,HMAK4T5J59,11/27/19,4,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1500
11/29/19,HMAAHD9JRP,11/27/19,4,"Retro Suite, 2 sleeping areas- near Stanford",140
11/29/19,HMARBH835P,11/27/19,7,"Spacious 3 Bedr Apt, ideal location",1474
11/28/19,HMAJPAYJRK,11/26/19,4,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",520
11/28/19,HMAJPAYJRK,11/26/19,4,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1560
11/23/19,HMADCSNF38,11/21/19,17,Classy and Large Atherton Home near Stanford,90
11/23/19,HMADCSNF38,11/21/19,17,Classy and Large Atherton Home near Stanford,360
11/20/19,HMANZ5W8SH,11/18/19,5,"Luxury 3 BR Home, Stunning Garden + Prime location",414
11/20/19,HMAJEST932,11/18/19,9,"Spacious 3 Bedr Apt, ideal location",418.5
11/20/19,HMANZ5W8SH,11/18/19,5,"Luxury 3 BR Home, Stunning Garden + Prime location",1656
11/20/19,HMACBP94HP,11/18/19,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",296
11/19/19,HMAQMRTJEZ,11/17/19,3,Classy and Large Atherton Home near Stanford,2240
11/19/19,HMAHY3HKBQ,11/17/19,6,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",2010
11/19/19,HMAHY3HKBQ,11/17/19,6,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",670
11/9/19,HMAPMZD4D5,11/3/19,14,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1732.08
11/9/19,HMAPMZD4D5,11/3/19,14,"Huge Woodside Home! Big Kitchen, BBQ, Pool",433.02
11/6/19,HMACYFQFRB,11/4/19,10,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",2835
11/6/19,HMAKKQJSNH,11/4/19,11,"Luxury 3 BR Home, Stunning Garden + Prime location",740.25
11/6/19,HMAKKQJSNH,11/4/19,11,"Luxury 3 BR Home, Stunning Garden + Prime location",2961
11/6/19,HMACYFQFRB,11/4/19,10,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",945
11/4/19,HMAPMZD4D5,11/3/19,14,"Huge Woodside Home! Big Kitchen, BBQ, Pool",534.58
11/4/19,HMAPMZD4D5,11/3/19,14,"Huge Woodside Home! Big Kitchen, BBQ, Pool",2138.32
10/30/19,HMAA2Q29BC,10/29/19,5,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1531
10/26/19,HMAJB3JFXD,10/25/19,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1418.4
10/26/19,HMAJB3JFXD,10/25/19,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",354.6
10/26/19,HMAHJJ9QSZ,10/25/19,28,"Retro Suite, 2 sleeping areas- near Stanford",620
10/26/19,HMAN2DPZPJ,10/25/19,8,"Luxury 3 BR Home, Stunning Garden + Prime location",2644.32
10/25/19,HMACQWF2SA,10/24/19,3,Classy and Large Atherton Home near Stanford,470
10/25/19,HMACQWF2SA,10/24/19,3,Classy and Large Atherton Home near Stanford,1880
10/23/19,HMABB28SP8,10/22/19,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1750.4
10/23/19,HMABB28SP8,10/22/19,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",437.6
10/22/19,HMAN8HXA28,10/21/19,4,"Retro Suite, 2 sleeping areas- near Stanford",520
10/22/19,HMAN8HXA28,10/21/19,4,"Retro Suite, 2 sleeping areas- near Stanford",130
10/22/19,HMAHDASMHS,10/16/19,6,"Huge Woodside Home! Big Kitchen, BBQ, Pool",
10/22/19,HMAHDASMHS,10/16/19,6,"Huge Woodside Home! Big Kitchen, BBQ, Pool",
10/22/19,HMAHDASMHS,10/16/19,6,"Huge Woodside Home! Big Kitchen, BBQ, Pool",100
10/17/19,HMAHDASMHS,10/16/19,6,"Huge Woodside Home! Big Kitchen, BBQ, Pool",298.76
10/17/19,HMAN9H3TND,10/9/19,6,"Huge Woodside Home! Big Kitchen, BBQ, Pool",-21
10/17/19,HMAHDASMHS,10/16/19,6,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1195.04
10/12/19,HMAAK9WEMY,10/11/19,8,"Spacious 3 Bedr Apt, ideal location",443.83
10/12/19,HMAAK9WEMY,10/11/19,8,"Spacious 3 Bedr Apt, ideal location",1775.32
10/11/19,HMAFQBNQ8N,10/10/19,15,"Luxury 3 BR Home, Stunning Garden + Prime location",3996
10/11/19,HMAFQBNQ8N,10/10/19,15,"Luxury 3 BR Home, Stunning Garden + Prime location",999
10/10/19,HMAN9H3TND,10/9/19,6,"Huge Woodside Home! Big Kitchen, BBQ, Pool",2849.6
10/10/19,HMAN9H3TND,10/9/19,6,"Huge Woodside Home! Big Kitchen, BBQ, Pool",712.4
10/7/19,HMADCHWJX4,10/6/19,4,"Luxury 3 BR Home, Stunning Garden + Prime location",347
10/7/19,HMADCHWJX4,10/6/19,4,"Luxury 3 BR Home, Stunning Garden + Prime location",1388
10/4/19,HMARX8FF2M,10/3/19,3,"Retro Suite, 2 sleeping areas- near Stanford",480
7/29/19,HMAFDE2Q9R,7/28/19,7,Spacious Family Home in Silicon Valley,1581.22
7/29/19,HMAFDE2Q9R,7/28/19,7,Spacious Family Home in Silicon Valley,445.98
7/28/19,HMAQS9JFRQ,7/27/19,21,"Spacious 3 Bedr Apt, ideal location",4428
7/28/19,HMAQS9JFRQ,7/27/19,21,"Spacious 3 Bedr Apt, ideal location",1107
7/25/19,HMAADWAQTC,6/24/19,31,"Spacious 3 Bedr Apt, ideal location",146.45
7/25/19,HMAADWAQTC,6/24/19,31,"Spacious 3 Bedr Apt, ideal location",36.61
7/24/19,HMAJCRJB2A,7/23/19,11,"Luxury 3 BR Home, Stunning Garden + Prime location",563.2
7/24/19,HMAJCRJB2A,7/23/19,11,"Luxury 3 BR Home, Stunning Garden + Prime location",2252.8
7/24/19,HMAJCRJB2A,7/23/19,11,"Luxury 3 BR Home, Stunning Garden + Prime location",116.4
7/24/19,HMAJCRJB2A,7/23/19,11,"Luxury 3 BR Home, Stunning Garden + Prime location",465.6
7/23/19,HMACZKQPCB,7/22/19,11,"Huge Woodside Home! Big Kitchen, BBQ, Pool",980
7/23/19,HMACZKQPCB,7/22/19,11,"Huge Woodside Home! Big Kitchen, BBQ, Pool",3920
7/22/19,HMANBPFK5C,7/21/19,33,"Retro Suite, 2 sleeping areas- near Stanford",3063.53
7/22/19,HMANBPFK5C,7/21/19,33,"Retro Suite, 2 sleeping areas- near Stanford",765.89
7/21/19,HMAJ9CKSX2,7/20/19,7,Spacious Family Home in Silicon Valley,1283.1
7/21/19,HMAJ9CKSX2,7/20/19,7,Spacious Family Home in Silicon Valley,361.9
7/19/19,HMAK5PRNR2,7/18/19,5,"Luxury 3 BR Home, Stunning Garden + Prime location",404
7/19/19,HMAK5PRNR2,7/18/19,5,"Luxury 3 BR Home, Stunning Garden + Prime location",1616
7/18/19,HMAPZD4TAA,7/17/19,4,"Retro Suite, 2 sleeping areas- near Stanford",516
7/18/19,HMAPZD4TAA,7/17/19,4,"Retro Suite, 2 sleeping areas- near Stanford",129
7/18/19,HMAB9DJN99,7/17/19,1,"Luxury 3 BR Home, Stunning Garden + Prime location",62
7/18/19,HMAB9DJN99,7/17/19,1,"Luxury 3 BR Home, Stunning Garden + Prime location",248
7/18/19,HMAPZD4TAA,7/17/19,4,"Retro Suite, 2 sleeping areas- near Stanford",140
7/18/19,HMAPZD4TAA,7/17/19,4,"Retro Suite, 2 sleeping areas- near Stanford",35
7/14/19,HMANYWJDR3,7/13/19,6,Spacious Family Home in Silicon Valley,1236.3
7/14/19,HMANYWJDR3,7/13/19,6,Spacious Family Home in Silicon Valley,348.7
7/14/19,HMACN9EWWZ,7/13/19,15,Classy and Large Atherton Home near Stanford,1410
7/14/19,HMACN9EWWZ,7/13/19,15,Classy and Large Atherton Home near Stanford,5640
7/14/19,HMANYWJDR3,7/13/19,6,Spacious Family Home in Silicon Valley,195
7/14/19,HMANYWJDR3,7/13/19,6,Spacious Family Home in Silicon Valley,55
7/10/19,HMAEZ829RH,7/8/19,,"Huge Woodside Home! Big Kitchen, BBQ, Pool",
7/10/19,HMAK3BMA9H,7/9/19,4,"Luxury 3 BR Home, Stunning Garden + Prime location",419
7/10/19,HMAK3BMA9H,7/9/19,4,"Luxury 3 BR Home, Stunning Garden + Prime location",1676
7/9/19,HMAEZ829RH,7/8/19,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",446.8
7/9/19,HMAEZ829RH,7/8/19,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1787.2
7/3/19,HMAMBTTNDP,7/2/19,1,"Luxury 3 BR Home, Stunning Garden + Prime location",20
7/2/19,HMAH9HE9DT,7/1/19,6,"Huge Woodside Home! Big Kitchen, BBQ, Pool",630.6
7/2/19,HMAH9HE9DT,7/1/19,6,"Huge Woodside Home! Big Kitchen, BBQ, Pool",2522.4
6/29/19,HMAJM5HP2X,6/28/19,13,Classy and Large Atherton Home near Stanford,1773.8
6/29/19,HMAJM5HP2X,6/28/19,13,Classy and Large Atherton Home near Stanford,7095.2
6/28/19,HMAN2SNDS2,6/27/19,8,Spacious Family Home in Silicon Valley,1485.12
6/28/19,HMAN2SNDS2,6/27/19,8,Spacious Family Home in Silicon Valley,418.88
6/28/19,HMAN2SNDS2,6/27/19,8,Spacious Family Home in Silicon Valley,219.18
6/28/19,HMAN2SNDS2,6/27/19,8,Spacious Family Home in Silicon Valley,61.82
6/25/19,HMAADWAQTC,6/24/19,31,"Spacious 3 Bedr Apt, ideal location",4393.55
6/25/19,HMAADWAQTC,6/24/19,31,"Spacious 3 Bedr Apt, ideal location",1098.39
6/25/19,HMACJZX9CE,6/24/19,5,"Huge Woodside Home! Big Kitchen, BBQ, Pool",600
6/25/19,HMACJZX9CE,6/24/19,5,"Huge Woodside Home! Big Kitchen, BBQ, Pool",2400
6/20/19,HMAQSZ3CDA,6/19/19,4,"Spacious 3 Bedr Apt, ideal location",800
6/20/19,HMAQSZ3CDA,6/19/19,4,"Spacious 3 Bedr Apt, ideal location",200
10/4/19,HMARX8FF2M,10/3/19,3,"Retro Suite, 2 sleeping areas- near Stanford",120
9/30/19,HMANTZJMBJ,9/29/19,10,Classy and Large Atherton Home near Stanford,943.24
9/30/19,HMANTZJMBJ,9/29/19,10,Classy and Large Atherton Home near Stanford,3772.96
9/27/19,HMACE2RX34,9/26/19,5,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1836
9/27/19,HMACE2RX34,9/26/19,5,"Huge Woodside Home! Big Kitchen, BBQ, Pool",459
9/24/19,HMAEZTZQA2,9/23/19,7,"Spacious 3 Bedr Apt, ideal location",390.45
9/24/19,HMAEZTZQA2,9/23/19,7,"Spacious 3 Bedr Apt, ideal location",1561.8
9/23/19,HMADBSHCJW,9/22/19,7,"Retro Suite, 2 sleeping areas- near Stanford",857.6
9/19/19,HMAKX8H323,9/18/19,9,"Luxury 3 BR Home, Stunning Garden + Prime location",648.84
9/19/19,HMAKX8H323,9/18/19,9,"Luxury 3 BR Home, Stunning Garden + Prime location",2595.36
9/17/19,HMAHBT3KS8,9/16/19,7,"Huge Woodside Home! Big Kitchen, BBQ, Pool",3089.6
9/17/19,HMAHBT3KS8,9/16/19,7,"Huge Woodside Home! Big Kitchen, BBQ, Pool",772.4
9/14/19,HMAH3JZRTA,9/13/19,7,"Spacious 3 Bedr Apt, ideal location",1564.52
9/14/19,HMAP4D8RXP,9/13/19,5,"Luxury 3 BR Home, Stunning Garden + Prime location",1756
9/14/19,HMAH3JZRTA,9/13/19,7,"Spacious 3 Bedr Apt, ideal location",391.13
9/14/19,HMAP4D8RXP,9/13/19,5,"Luxury 3 BR Home, Stunning Garden + Prime location",439
9/12/19,HMADJXB9NP,9/11/19,13,Classy and Large Atherton Home near Stanford,5570.24
9/12/19,HMADJXB9NP,9/11/19,13,Classy and Large Atherton Home near Stanford,1392.56
9/10/19,HMAKDW33ZM,9/9/19,4,"Spacious 3 Bedr Apt, ideal location",704
9/10/19,HMADTFRHB9,9/9/19,10,"Retro Suite, 2 sleeping areas- near Stanford",1184
9/10/19,HMAKDW33ZM,9/9/19,4,"Spacious 3 Bedr Apt, ideal location",176
9/10/19,HMADTFRHB9,9/9/19,10,"Retro Suite, 2 sleeping areas- near Stanford",296
9/8/19,HMAKHF3ETR,9/7/19,3,Classy and Large Atherton Home near Stanford,13
9/8/19,HMAAXWMWDW,9/7/19,4,"Luxury 3 BR Home, Stunning Garden + Prime location",349
9/8/19,HMAKHF3ETR,9/7/19,3,Classy and Large Atherton Home near Stanford,52
8/31/19,HMADZ4QAZX,8/30/19,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1336
8/31/19,HMADZ4QAZX,8/30/19,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",334
8/29/19,HMANTHBDK8,8/28/19,5,"Spacious 3 Bedr Apt, ideal location",1311.2
8/29/19,HMANTHBDK8,8/28/19,5,"Spacious 3 Bedr Apt, ideal location",327.8
8/27/19,HMAQRF2FDH,8/26/19,4,"Retro Suite, 2 sleeping areas- near Stanford",124
8/27/19,HMAR2DZ3WD,8/26/19,11,"Luxury 3 BR Home, Stunning Garden + Prime location",813.4
8/27/19,HMAQRF2FDH,8/26/19,4,"Retro Suite, 2 sleeping areas- near Stanford",496
8/23/19,HMANBPFK5C,7/21/19,33,"Retro Suite, 2 sleeping areas- near Stanford",49.32
8/23/19,HMANBPFK5C,7/21/19,33,"Retro Suite, 2 sleeping areas- near Stanford",197.27
8/21/19,HMAEWC833Z,8/20/19,4,"Luxury 3 BR Home, Stunning Garden + Prime location",1676
8/21/19,HMAEWC833Z,8/20/19,4,"Luxury 3 BR Home, Stunning Garden + Prime location",419
8/19/19,HMAH9BWPWX,8/18/19,7,"Huge Woodside Home! Big Kitchen, BBQ, Pool",675.05
8/18/19,HMZAM8FHFD,8/17/19,10,"Spacious 3 Bedr Apt, ideal location",2058.68
8/18/19,HMZAM8FHFD,8/17/19,10,"Spacious 3 Bedr Apt, ideal location",514.67
8/13/19,HMANCRT9JW,8/12/19,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",290
8/13/19,HMANCRT9JW,8/12/19,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1160
8/11/19,HMAQDH3ATX,8/10/19,5,"Luxury 3 BR Home, Stunning Garden + Prime location",439
8/11/19,HMAQDH3ATX,8/10/19,5,"Luxury 3 BR Home, Stunning Garden + Prime location",1756
8/10/19,HMAAYNFWYH,8/9/19,13,Classy and Large Atherton Home near Stanford,1457.56
8/10/19,HMAAYNFWYH,8/9/19,13,Classy and Large Atherton Home near Stanford,5830.24
8/9/19,HMAADWAQTC,6/24/19,31,"Spacious 3 Bedr Apt, ideal location",-50
8/5/19,HMADMWAH4J,8/4/19,5,Spacious Family Home in Silicon Valley,1314.3
8/5/19,HMADMWAH4J,8/4/19,5,Spacious Family Home in Silicon Valley,370.7
8/4/19,HMAJPA9JHT,8/3/19,7,"Luxury 3 BR Home, Stunning Garden + Prime location",443.6
8/4/19,HMAJPA9JHT,8/3/19,7,"Luxury 3 BR Home, Stunning Garden + Prime location",1774.4
6/19/19,HMADTHNTRS,6/18/19,6,Spacious Family Home in Silicon Valley,1451.58
6/19/19,HMADTHNTRS,6/18/19,6,Spacious Family Home in Silicon Valley,409.42
6/18/19,HMAHB339JS,6/17/19,5,"Huge Woodside Home! Big Kitchen, BBQ, Pool",589
6/18/19,HMAHB339JS,6/17/19,5,"Huge Woodside Home! Big Kitchen, BBQ, Pool",2356
6/17/19,HMAKZ95TD4,6/16/19,5,"Cozy Room, Safe neighborhood",107
6/17/19,HMAKZ95TD4,6/16/19,5,"Cozy Room, Safe neighborhood",428
6/17/19,HMAKZ95TD4,6/16/19,5,"Cozy Room, Safe neighborhood",25
6/17/19,HMAKZ95TD4,6/16/19,5,"Cozy Room, Safe neighborhood",100
6/15/19,HMAEQP3YMX,6/14/19,3,Spacious Family Home in Silicon Valley,865.8
6/15/19,HMAEQP3YMX,6/14/19,3,Spacious Family Home in Silicon Valley,244.2
6/14/19,HMM552PTQT,6/13/19,4,"Spacious 3 Bedr Apt, ideal location",1240
6/14/19,HMM552PTQT,6/13/19,4,"Spacious 3 Bedr Apt, ideal location",310
6/14/19,HMADHQAAX4,6/13/19,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",410
6/14/19,HMADHQAAX4,6/13/19,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1640
6/13/19,HMAH8TSM58,6/12/19,4,Classy and Large Atherton Home near Stanford,620
6/13/19,HMAH8TSM58,6/12/19,4,Classy and Large Atherton Home near Stanford,2480
6/10/19,HMAPWTW22E,6/9/19,4,"Huge Woodside Home! Big Kitchen, BBQ, Pool",450
6/10/19,HMAPWTW22E,6/9/19,4,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1800
6/5/19,HMABXPE5MH,6/4/19,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",100
6/5/19,HMABXPE5MH,6/4/19,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",400
6/2/19,HMAJ2KJ8CS,6/1/19,29,"Retro Suite, 2 sleeping areas- near Stanford",3285.76
6/2/19,HMAJ2KJ8CS,6/1/19,29,"Retro Suite, 2 sleeping areas- near Stanford",821.44
6/1/19,HMAD9284HM,5/31/19,12,Classy and Large Atherton Home near Stanford,410
6/1/19,HMAD9284HM,5/31/19,12,Classy and Large Atherton Home near Stanford,1640
5/31/19,HMAA5EZA5J,5/30/19,5,"Huge Woodside Home! Big Kitchen, BBQ, Pool",468.8
5/31/19,HMAA5EZA5J,5/30/19,5,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1875.2
5/25/19,HMEBXBZA2D,5/24/19,4,"Spacious 3 Bedr Apt, ideal location",1240
5/25/19,HMEBXBZA2D,5/24/19,4,"Spacious 3 Bedr Apt, ideal location",310
5/23/19,HMAQ23DB4A,5/22/19,6,"Huge Woodside Home! Big Kitchen, BBQ, Pool",682.6
5/23/19,HMAQ23DB4A,5/22/19,6,"Huge Woodside Home! Big Kitchen, BBQ, Pool",2730.4
5/20/19,HMAMP8J2MR,5/19/19,3,"Spacious 3 Bedr Apt, ideal location",850.4
5/20/19,HMAMP8J2MR,5/19/19,3,"Spacious 3 Bedr Apt, ideal location",212.6
5/18/19,HMAHABNSK5,5/17/19,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",181.5
5/18/19,HMAHABNSK5,5/17/19,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",726
5/16/19,HMADHC8ECB,5/15/19,4,"Spacious 3 Bedr Apt, ideal location",1067.2
5/16/19,HMADHC8ECB,5/15/19,4,"Spacious 3 Bedr Apt, ideal location",266.8
5/15/19,HMAPYY3H8R,5/14/19,18,"Retro Suite, 2 sleeping areas- near Stanford",2377.67
5/15/19,HMAPYY3H8R,5/14/19,18,"Retro Suite, 2 sleeping areas- near Stanford",594.41
5/14/19,HMAB3J22RX,5/13/19,4,"Huge Woodside Home! Big Kitchen, BBQ, Pool",309.8
5/14/19,HMAB3J22RX,5/13/19,4,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1239.2
5/14/19,HMAB3J22RX,5/13/19,4,"Huge Woodside Home! Big Kitchen, BBQ, Pool",65.2
5/14/19,HMAB3J22RX,5/13/19,4,"Huge Woodside Home! Big Kitchen, BBQ, Pool",260.8
5/6/19,HMAE4883AT,5/5/19,5,"Spacious 3 Bedr Apt, ideal location",1254.4
5/6/19,HMAE4883AT,5/5/19,5,"Spacious 3 Bedr Apt, ideal location",313.6
5/2/19,HMABRR8Q83,4/26/19,,"Spacious 3 Bedr Apt, ideal location",
5/1/19,HMADKJHA84,4/30/19,5,"Huge Woodside Home! Big Kitchen, BBQ, Pool",468.8
5/1/19,HMADKJHA84,4/30/19,5,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1875.2
4/28/19,HMAEPZJYXM,4/27/19,14,"Retro Suite, 2 sleeping areas- near Stanford",1641.99
4/28/19,HMAEPZJYXM,4/27/19,14,"Retro Suite, 2 sleeping areas- near Stanford",410.49
4/27/19,HMABRR8Q83,4/26/19,9,"Spacious 3 Bedr Apt, ideal location",1676.72
4/27/19,HMABRR8Q83,4/26/19,9,"Spacious 3 Bedr Apt, ideal location",419.18
4/27/19,HMABMQMDZ3,3/25/19,61,Classy and Large Atherton Home near Stanford,175.2
4/27/19,HMABMQMDZ3,3/25/19,61,Classy and Large Atherton Home near Stanford,700.8
4/21/19,HMAE5NS5SZ,4/20/19,7,"Huge Woodside Home! Big Kitchen, BBQ, Pool",2462.8
4/16/19,HMARZBQTKW,4/15/19,4,"Retro Suite, 2 sleeping areas- near Stanford",582.4
4/16/19,HMARZBQTKW,4/15/19,4,"Retro Suite, 2 sleeping areas- near Stanford",145.6
4/15/19,HMADJCPY88,4/14/19,7,"Spacious 3 Bedr Apt, ideal location",1483.6
4/15/19,HMADJCPY88,4/14/19,7,"Spacious 3 Bedr Apt, ideal location",370.9
4/9/19,HMAAMQXCTB,4/8/19,3,"Retro Suite, 2 sleeping areas- near Stanford",462.4
4/9/19,HMAAMQXCTB,4/8/19,3,"Retro Suite, 2 sleeping areas- near Stanford",115.6
4/4/19,HMNE48WXME,3/3/19,42,"Spacious 3 Bedr Apt, ideal location",1927.92
4/4/19,HMNE48WXME,3/3/19,42,"Spacious 3 Bedr Apt, ideal location",481.98
3/29/19,HMAKNN2NTF,3/28/19,3,Huge Guesthouse near Stanford: 2 Bedr+office+patio,943
3/29/19,HMAKNN2NTF,3/28/19,3,Huge Guesthouse near Stanford: 2 Bedr+office+patio,207
3/26/19,HMABMQMDZ3,3/25/19,61,Classy and Large Atherton Home near Stanford,2211.6
3/26/19,HMABMQMDZ3,3/25/19,61,Classy and Large Atherton Home near Stanford,8846.4
3/23/19,HM2R95RNQK,3/22/19,6,"Retro Suite, 2 sleeping areas- near Stanford",762.4
3/23/19,HM2R95RNQK,3/22/19,6,"Retro Suite, 2 sleeping areas- near Stanford",190.6
3/19/19,HMAEME2DDQ,3/18/19,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",382.6
3/19/19,HMAEME2DDQ,3/18/19,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1530.4
3/19/19,HMAK2HBRQF,3/18/19,3,"Retro Suite, 2 sleeping areas- near Stanford",460
3/19/19,HMAK2HBRQF,3/18/19,3,"Retro Suite, 2 sleeping areas- near Stanford",115
3/16/19,HMANT2YK2K,3/15/19,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",242.48
3/16/19,HMANT2YK2K,3/15/19,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",969.96
3/16/19,HMH5CJB25F,2/27/19,2,Huge Guesthouse near Stanford: 2 Bedr+office+patio,-315
3/16/19,HMAA9ZAWZW,3/13/19,,Classy and Large Atherton Home near Stanford,
3/14/19,HMAA9ZAWZW,3/13/19,3,Classy and Large Atherton Home near Stanford,956
